Driver,Age,AnnualSalary
8308,33,60367.49
8309,50,30077.44
8310,39,48859.72
8311,47,81353.29
8312,45,66965.21
8313,59,40399.64
8314,46,86685.19
8315,27,33690.55
8316,44,83394.17
8317,42,57448.61
8318,44,85225.71
8319,39,49180.4
8320,39,66712.78
8321,35,46588.65
8322,34,77945.71
8323,45,83703.61
8324,35,62818.1
8325,28,60809.21
8326,48,87095.07
8327,34,73870.8
8328,53,46371.1
8329,43,88487.8
8330,28,59781.71
8331,44,66929.39
8332,52,60273.86
8333,36,43938.45
8334,48,68184.55
8335,42,64970.01
8336,53,35526.37
8337,45,86324.22
8338,54,81577.87
8339,28,58004.42
8340,58,89955.79
8341,43,59672.54
8342,27,70999.41
8343,27,59991.99
8344,48,81720.76
8345,57,39736.7
8346,47,57216.34
8347,54,82353.75
8348,56,73041.66
8349,42,75482.95
8350,40,43853.62
8351,52,49375.45
8352,48,49332.97
8353,57,68812.02
8354,36,48053.74
8355,33,33512.97
8356,47,77987.87
8357,46,68198.83
8358,31,46248.58
8359,28,78271.44
8360,36,75198.41
8361,41,62119.24
8362,48,40349.09
8363,59,69271.58
8364,48,84822.34
8365,60,62750.67
8366,53,37397.78
8367,48,74764.06
8368,36,71438.86
8369,49,60476.57
8370,41,78164.9
8371,48,43213.93
8372,51,47349.86
8373,52,47583.91
8374,33,88105.06
8375,30,40458.73
8376,48,33613.06
8377,58,48219.83
8378,31,46508.87
8379,43,89485.8
8380,37,47388.42
8381,36,32992.64
8382,54,58250.81
8383,44,35329.57
8384,60,89531.95
8385,59,38327.34
8386,54,42736.03
8387,53,85888.23
8388,27,67642.1
8389,36,67245.94
8390,42,55655.71
8391,44,67303.99
8392,31,69354.33
8393,51,73851.42
8394,39,51660.31
8395,30,37128.94
8396,42,73161.44
8397,57,79647.52
8398,54,63143.58
8399,53,56203.33
8400,37,47297.23
8401,42,54459.08
8402,33,63392.83
8403,54,82348.58
8404,44,81201.75
8405,28,85893.17
8406,33,39967.76
8407,26,48882.72
8408,32,66129.24
8409,53,36644.25
8410,56,68074.72
8411,32,88026.34
8412,33,47236.58
8413,55,58501.66
8414,38,65486.91
8415,25,78565.72
8416,45,89335.85
8417,59,59600.19
8418,55,47534.96
8419,25,86768.4
8420,40,39131.0
8421,32,83766.63
8422,56,43941.7
8423,40,65224.86
8424,44,73256.54
8425,60,76199.05
8426,32,66266.95
8427,53,71257.78
8428,48,38910.25
8429,48,31481.51
8430,58,33780.43
8431,33,70659.31
8432,55,45697.21
8433,26,86201.48
8434,31,83929.68
8435,60,81933.34
8436,53,61855.6
8437,41,82065.97
8438,30,36301.21
8439,60,81585.99
8440,37,77354.43
8441,59,70107.61
8442,53,60734.66
8443,44,50559.45
8444,39,69103.78
8445,39,31995.15
8446,50,41845.22
8447,50,89145.46
8448,27,43268.31
8449,45,42716.2
8450,39,53726.36
8451,46,45334.18
8452,45,88139.91
8453,41,58219.13
8454,40,49474.32
8455,53,59364.23
8456,35,74015.16
8457,55,46036.55
8458,54,75234.62
8459,54,72117.32
8460,29,75903.88
8461,29,39205.66
8462,46,89746.68
8463,59,41178.91
8464,57,84941.41
8465,45,42539.01
8466,34,82493.68
8467,52,45562.75
8468,58,69675.62
8469,30,61235.94
8470,25,82860.23
8471,45,76581.0
8472,48,59869.38
8473,45,43976.43
8474,55,50957.34
8475,31,58227.67
8476,30,74043.19
8477,29,78090.73
8478,54,65183.27
8479,46,42263.14
8480,25,41507.8
8481,58,44814.88
8482,28,89376.22
8483,28,71173.99
8484,58,49288.56
8485,43,48234.32
8486,60,52348.39
8487,37,31013.25
8488,39,35523.81
8489,40,74947.95
8490,44,76499.93
8491,25,60490.13
8492,47,53012.39
8493,42,35082.87
8494,47,33825.86
8495,37,81194.25
8496,27,79734.04
8497,33,77674.51
8498,36,62818.25
8499,33,77216.68
8500,37,35270.84
8501,29,69556.98
8502,32,50582.74
8503,49,42174.25
8504,30,43922.28
8505,49,73090.91
8506,49,33188.05
8507,60,74880.43
8508,27,80772.03
8509,58,43451.03
8510,50,46673.0
8511,29,69626.8
8512,51,63428.17
8513,26,30101.25
8514,55,56945.59
8515,56,79253.29
8516,38,86022.95
8517,43,52992.7
8518,55,62881.54
8519,39,46877.62
8520,45,38330.89
8521,51,36934.58
8522,51,73611.27
8523,39,37559.18
8524,43,72998.15
8525,39,58811.18
8526,43,44530.94
8527,25,86533.91
8528,30,86781.51
8529,47,51995.23
8530,54,72254.7
8531,30,38483.43
8532,60,56596.52
8533,33,51430.14
8534,27,52391.54
8535,44,43350.96
8536,59,88653.61
8537,45,49426.12
8538,39,46905.0
8539,35,54275.12
8540,38,45350.59
8541,51,55149.55
8542,45,40421.07
8543,43,64453.72
8544,51,34327.59
8545,51,46682.15
8546,53,63551.56
8547,54,36211.49
8548,46,76211.42
8549,27,36081.45
8550,34,62138.43
8551,39,61869.5
8552,30,32214.21
8553,32,76298.55
8554,25,30791.08
8555,43,73320.4
8556,28,54670.86
8557,51,55985.37
8558,37,49084.22
8559,33,49556.48
8560,47,36733.92
8561,39,59759.94
8562,28,51913.15
8563,50,58396.67
8564,46,40943.73
8565,50,40793.26
8566,57,36724.01
8567,39,73477.53
8568,33,75803.5
8569,59,33344.69
8570,40,73547.89
8571,48,75941.88
8572,30,70845.17
8573,49,37988.29
8574,40,83266.99
8575,48,30600.08
8576,34,85295.01
8577,58,47139.94
8578,39,70241.58
8579,27,51195.43
8580,32,49883.67
8581,57,40481.72
8582,30,64651.14
8583,56,68910.87
8584,38,87587.45
8585,52,77155.55
8586,25,44697.38
8587,29,82037.35
8588,49,58413.88
8589,58,64204.38
8590,53,42540.3
8591,28,32409.18
8592,44,83892.24
8593,48,40225.23
8594,43,31566.74
8595,41,53424.68
8596,45,40261.17
8597,35,89273.66
8598,33,51399.13
8599,37,83265.36
8600,48,49147.05
8601,50,33520.44
8602,51,36996.42
8603,29,67503.12
8604,54,87167.31
8605,27,72246.74
8606,43,79369.56
8607,48,85374.98
8608,50,76375.21
8609,28,47224.89
8610,51,66442.91
8611,50,63925.34
8612,33,65467.31
8613,28,38287.18
8614,28,54527.84
8615,36,39420.36
8616,55,78102.16
8617,44,68869.13
8618,34,75131.0
8619,58,88064.62
8620,50,69929.25
8621,25,35279.55
8622,52,31160.75
8623,47,59931.77
8624,57,51648.92
8625,33,37443.04
8626,49,47980.99
8627,32,87550.01
8628,30,48631.61
8629,31,77148.66
8630,31,54138.47
8631,46,47916.19
8632,29,89009.45
8633,55,46802.16
8634,32,35998.89
8635,40,87158.13
8636,34,85226.72
8637,56,51781.85
8638,51,77758.64
8639,45,77300.97
8640,37,61284.36
8641,32,51143.52
8642,43,56874.81
8643,53,81471.86
8644,45,48597.51
8645,56,32195.01
8646,34,85834.28
8647,43,31827.68
8648,31,35147.59
8649,46,63493.24
8650,49,34901.26
8651,29,85981.4
8652,28,44542.94
8653,57,56449.99
8654,48,35072.77
8655,27,84697.46
8656,36,37172.58
8657,32,43602.3
8658,37,43339.9
8659,32,70657.09
8660,27,78925.47
8661,34,44510.1
8662,47,75329.46
8663,26,60962.18
8664,47,77786.06
8665,55,73201.18
8666,43,86874.1
8667,28,89661.47
8668,27,81674.34
8669,46,75994.46
8670,47,72296.5
8671,31,66888.75
8672,59,50557.65
8673,41,35199.92
8674,47,60580.67
8675,33,74140.67
8676,47,86479.53
8677,45,59512.23
8678,30,45569.18
8679,47,46287.38
8680,43,31917.29
8681,44,48233.23
8682,48,77997.4
8683,46,71959.61
8684,42,86677.54
8685,42,59420.38
8686,52,38054.15
8687,57,71684.61
8688,52,82131.58
8689,43,34738.81
8690,34,83553.55
8691,47,85687.8
8692,35,65165.85
8693,57,80656.49
8694,45,78383.93
8695,46,57986.59
8696,44,49969.03
8697,27,38185.72
8698,37,71313.62
8699,40,32877.88
8700,34,47177.03
8701,42,55898.77
8702,32,58687.29
8703,55,51122.13
8704,54,88826.49
8705,33,54530.48
8706,43,41642.03
8707,39,37610.86
8708,31,81758.65
8709,32,52713.9
8710,31,38480.34
8711,25,42581.84
8712,55,40426.72
8713,44,62548.7
8714,55,72228.57
8715,44,41194.3
8716,46,85706.53
8717,27,64008.26
8718,34,82494.54
8719,59,63373.56
8720,38,71748.22
8721,26,60205.67
8722,48,45470.13
8723,38,35808.15
8724,33,65849.09
8725,57,39574.82
8726,32,48408.23
8727,36,52808.27
8728,54,79601.3
8729,39,45671.11
8730,36,89529.9
8731,30,57632.09
8732,28,67444.27
8733,30,33310.35
8734,60,61901.66
8735,31,58533.13
8736,51,70869.64
8737,44,49536.37
8738,59,44024.51
8739,43,37034.11
8740,50,87464.24
8741,51,89489.32
8742,42,72800.73
8743,53,76020.87
8744,25,64445.25
8745,55,75314.5
8746,32,45885.43
8747,46,46751.3
8748,41,66410.86
8749,56,55659.17
8750,30,85763.04
8751,60,58669.8
8752,44,46108.79
8753,32,52878.99
8754,27,89395.44
8755,59,64261.52
8756,44,74613.0
8757,45,53554.96
8758,39,44920.66
8759,30,79115.35
8760,34,40649.91
8761,34,41035.53
8762,57,84623.5
8763,56,62517.9
8764,36,47272.36
8765,47,87772.92
8766,50,35568.35
8767,34,54099.27
8768,30,66919.3
8769,29,83738.43
8770,44,40722.63
8771,45,45311.67
8772,29,87341.78
8773,32,67770.05
8774,49,60064.66
8775,55,81506.84
8776,48,79229.7
8777,57,80667.46
8778,47,52988.97
8779,57,87065.29
8780,60,64709.44
8781,56,58201.05
8782,36,36055.72
8783,25,85014.46
8784,27,63428.23
8785,50,83985.69
8786,58,83531.57
8787,36,32006.83
8788,37,58479.77
8789,56,30091.2
8790,53,70045.3
8791,27,50541.71
8792,51,73600.5
8793,37,86703.03
8794,51,75819.2
8795,40,37552.24
8796,38,38798.91
8797,58,84237.95
8798,25,70699.47
8799,46,38126.98
8800,36,83268.6
8801,51,81834.48
8802,45,49331.43
8803,55,49236.35
8804,31,43139.78
8805,50,40626.85
8806,33,87906.56
8807,36,44639.01
8808,40,43142.02
8809,32,85118.32
8810,31,69826.27
8811,33,46378.72
8812,49,63675.01
8813,27,44717.29
8814,58,51685.39
8815,47,51637.68
8816,55,60270.72
8817,33,83815.62
8818,28,73531.44
8819,25,75579.36
8820,52,50398.79
8821,39,41559.91
8822,52,64020.75
8823,41,80457.53
8824,54,79955.04
8825,39,58455.74
8826,58,81826.35
8827,49,61192.78
8828,48,49249.77
8829,52,65424.23
8830,42,56256.52
8831,36,51598.94
8832,48,43922.06
8833,33,64731.95
8834,25,56905.32
8835,60,38129.48
8836,32,49539.5
8837,29,51768.5
8838,53,53144.06
8839,33,33363.83
8840,53,76322.4
8841,42,45365.54
8842,57,71470.1
8843,56,85527.66
8844,46,48242.35
8845,48,66692.86
8846,48,62241.59
8847,54,76637.9
8848,37,55112.58
8849,49,39036.95
8850,44,54210.22
8851,48,67036.26
8852,38,68667.57
8853,42,76178.69
8854,47,89805.26
8855,35,87239.91
8856,58,34034.51
8857,43,57044.51
8858,33,79983.81
8859,46,80036.73
8860,40,32626.09
8861,45,30162.74
8862,47,36122.23
8863,53,39294.92
8864,30,40448.74
8865,50,47818.18
8866,48,32898.11
8867,57,40661.57
8868,53,89207.16
8869,38,33316.69
8870,32,65582.03
8871,46,52473.39
8872,47,86268.61
8873,34,34515.91
8874,39,82723.22
8875,52,58870.44
8876,43,68100.93
8877,28,51321.64
8878,39,56957.19
8879,47,32752.56
8880,51,87776.32
8881,37,73073.94
8882,26,80167.23
8883,48,47538.69
8884,32,69073.46
8885,44,52655.76
8886,39,72025.51
8887,53,49492.88
8888,34,81670.91
8889,45,84555.85
8890,46,67194.93
8891,49,67303.96
8892,48,32997.75
8893,44,45230.53
8894,55,68532.91
8895,27,67095.72
8896,46,64107.54
8897,33,80737.73
8898,47,77584.81
8899,30,45234.42
8900,34,35395.41
8901,60,87126.38
8902,34,38198.32
8903,50,58006.33
8904,29,43517.43
8905,42,53258.98
8906,25,74216.06
8907,54,56225.26
8908,30,80806.0
8909,60,84605.39
8910,48,89792.38
8911,49,46422.06
8912,48,32767.55
8913,55,35004.33
8914,47,55215.42
8915,48,46852.76
8916,34,51988.46
8917,35,33874.19
8918,29,44105.89
8919,46,31231.59
8920,39,76479.06
8921,25,77779.44
8922,26,52711.64
8923,37,33746.01
8924,58,47600.62
8925,56,77275.49
8926,30,66951.98
8927,44,37464.86
8928,60,75636.82
8929,47,68176.52
8930,47,70325.46
8931,40,45904.16
8932,38,46893.01
8933,36,54747.82
8934,32,54312.45
8935,37,32375.33
8936,29,83921.93
8937,48,60373.73
8938,45,65401.03
8939,46,84704.78
8940,42,46759.81
8941,27,79318.46
8942,49,84420.02
8943,31,87487.08
8944,44,58599.4
8945,58,85088.18
8946,34,73654.32
8947,52,88655.17
8948,30,81259.41
8949,40,39135.96
8950,53,34438.08
8951,58,43432.08
8952,26,69208.56
8953,59,78240.17
8954,46,46944.55
8955,38,85939.27
8956,53,42120.69
8957,56,56365.71
8958,31,56336.34
8959,30,42396.49
8960,25,41578.87
8961,26,86287.57
8962,44,66876.17
8963,43,31633.07
8964,55,36694.92
8965,56,41162.41
8966,36,47038.03
8967,27,44345.09
8968,49,34406.54
8969,47,57442.66
8970,54,89403.03
8971,47,40841.69
8972,34,46223.65
8973,54,53195.62
8974,39,57442.09
8975,27,59742.61
8976,35,41788.21
8977,45,57023.57
8978,53,57325.0
8979,25,35398.16
8980,49,70538.68
8981,48,36695.96
8982,48,70371.56
8983,34,41587.37
8984,37,61759.5
8985,27,76626.87
8986,60,65675.42
8987,46,75348.51
8988,40,74268.54
8989,31,65236.72
8990,52,81032.12
8991,31,88092.09
8992,38,69324.06
8993,55,52074.03
8994,58,65769.76
8995,25,42871.06
8996,43,66468.84
8997,48,87728.58
8998,48,85668.07
8999,39,88000.51
9000,27,36264.73
9001,36,66982.56
9002,43,38958.1
9003,45,85196.22
9004,40,47213.09
9005,27,61313.7
9006,41,63495.18
9007,42,68697.15
9008,40,39295.75
9009,49,31200.12
9010,38,87328.97
9011,44,59619.86
9012,49,80195.76
9013,55,78966.89
9014,39,67110.95
9015,35,84104.62
9016,40,62442.69
9017,38,79174.39
9018,51,53074.88
9019,51,45907.94
9020,36,60592.23
9021,48,56702.34
9022,38,75804.46
9023,56,43416.8
9024,36,80816.4
9025,32,30766.07
9026,35,66520.02
9027,60,56540.78
9028,37,61972.12
9029,45,76458.48
9030,40,74846.16
9031,54,74366.74
9032,53,41868.42
9033,59,75739.57
9034,39,36118.76
9035,41,83799.21
9036,27,64082.68
9037,32,50101.77
9038,38,74817.57
9039,58,38842.69
9040,40,31765.46
9041,26,84711.32
9042,56,67306.02
9043,33,85844.52
9044,56,75522.49
9045,28,50173.86
9046,57,80861.69
9047,46,88655.17
9048,60,33148.61
9049,54,59835.35
9050,59,66229.09
9051,42,64519.36
9052,29,42610.27
9053,54,77515.13
9054,58,88928.26
9055,46,85429.18
9056,51,33730.97
9057,45,64118.32
9058,44,62545.24
9059,44,73296.52
9060,32,38396.64
9061,40,40414.46
9062,55,33449.67
9063,50,87237.05
9064,58,71060.77
9065,59,70423.04
9066,48,86262.02
9067,25,37545.62
9068,53,85451.31
9069,26,37076.4
9070,35,30030.62
9071,48,58419.93
9072,25,60009.68
9073,30,69261.97
9074,49,76535.5
9075,35,37793.83
9076,46,47551.77
9077,33,79550.64
9078,28,87991.96
9079,43,31331.76
9080,25,73034.4
9081,52,48481.43
9082,34,60409.85
9083,52,43316.0
9084,44,86094.48
9085,48,60372.61
9086,27,85960.84
9087,36,30848.45
9088,49,36058.38
9089,53,37415.93
9090,51,77880.21
9091,39,50524.95
9092,57,85424.69
9093,49,48691.28
9094,42,75655.19
9095,40,45101.37
9096,26,77539.92
9097,43,44701.33
9098,48,87918.02
9099,56,74493.32
9100,48,82035.25
9101,44,72522.74
9102,53,33563.73
9103,39,43689.35
9104,44,33818.47
9105,32,36538.14
9106,60,88217.74
9107,54,82376.79
9108,47,36305.34
9109,39,88511.77
9110,55,44423.02
9111,52,71412.59
9112,48,70562.41
9113,34,34239.0
9114,45,76061.23
9115,32,78105.11
9116,29,73534.92
9117,46,81952.68
9118,33,52415.96
9119,31,82435.17
9120,29,80315.35
9121,36,80787.38
9122,43,77908.64
9123,43,88003.25
9124,60,52404.61
9125,32,83392.15
9126,26,77287.12
9127,39,41746.72
9128,51,79861.99
9129,25,38007.13
9130,53,58363.02
9131,32,48908.84
9132,59,71696.18
9133,60,48133.78
9134,55,39742.93
9135,45,57751.26
9136,59,84838.43
9137,47,43454.91
9138,42,63734.48
9139,43,59406.6
9140,58,84104.56
9141,56,69074.09
9142,40,43367.03
9143,29,43860.95
9144,34,85873.06
9145,35,53841.0
9146,31,78784.9
9147,43,48795.98
9148,30,87024.38
9149,31,39787.23
9150,46,47367.81
9151,46,36390.95
9152,33,33580.49
9153,42,84911.34
9154,38,36325.65
9155,43,52766.17
9156,51,57263.63
9157,30,75715.07
9158,56,63644.69
9159,37,77341.43
9160,33,52960.97
9161,36,61455.54
9162,46,64125.89
9163,32,52341.82
9164,45,74708.87
9165,58,45205.1
9166,45,83408.28
9167,44,64800.63
9168,60,64046.77
9169,29,46737.11
9170,58,75662.84
9171,55,70828.93
9172,32,57869.81
9173,56,68274.88
9174,48,44945.08
9175,38,38259.39
9176,28,85501.9
9177,47,57585.82
9178,31,54966.4
9179,55,53721.44
9180,45,58030.54
9181,38,33269.62
9182,30,83838.39
9183,38,47918.05
9184,39,87158.39
9185,51,55262.76
9186,40,55502.54
9187,34,40752.17
9188,26,44565.8
9189,50,89278.32
9190,29,73721.99
9191,37,58582.73
9192,26,80674.69
9193,37,89448.25
9194,39,53043.25
9195,34,76112.19
9196,54,77137.85
9197,40,44721.43
9198,39,85983.79
9199,45,81618.35
9200,37,34483.61
9201,32,52633.26
9202,60,89184.3
9203,48,82136.79
9204,55,67853.76
9205,47,87282.24
9206,28,49351.16
9207,45,57493.46
9208,42,88955.98
9209,48,59462.21
9210,36,31156.12
9211,25,51373.0
9212,42,49584.33
9213,54,66062.25
9214,49,73055.38
9215,43,67768.31
9216,32,86981.93
9217,32,56383.98
9218,47,69877.66
9219,57,33387.19
9220,46,42220.14
9221,35,45853.32
9222,47,72181.71
9223,54,47434.53
9224,45,47225.66
9225,51,60273.88
9226,57,54999.59
9227,34,39976.58
9228,35,79865.98
9229,57,32833.18
9230,34,58465.22
9231,44,48480.62
9232,28,39967.87
9233,45,65214.98
9234,38,84635.13
9235,57,89163.32
9236,60,63302.49
9237,34,30428.42
9238,44,48180.37
9239,36,45550.17
9240,52,41898.24
9241,44,72532.11
9242,50,87890.34
9243,38,80804.31
9244,43,58861.83
9245,47,75734.74
9246,27,46033.99
9247,40,47604.49
9248,39,71617.67
9249,52,65320.8
9250,35,55431.56
9251,25,70963.46
9252,55,88447.28
9253,56,74809.03
9254,60,85234.23
9255,57,79914.69
9256,55,62776.53
9257,57,43138.81
9258,45,84616.51
9259,26,35258.08
9260,60,62785.85
9261,33,75582.88
9262,41,57062.9
9263,35,64038.9
9264,29,37900.14
9265,33,40223.73
9266,38,74975.35
9267,42,53780.12
9268,31,61163.5
9269,41,33297.64
9270,40,62889.44
9271,51,79902.41
9272,42,81457.32
9273,34,83351.77
9274,43,73073.47
9275,60,36468.44
9276,58,74726.23
9277,27,54261.43
9278,56,67228.11
9279,50,54747.93
9280,49,48459.08
9281,40,42334.22
9282,50,45594.51
9283,52,55613.4
9284,37,43219.25
9285,53,71994.66
9286,45,77106.24
9287,49,67584.18
9288,29,73043.68
9289,53,44795.54
9290,33,49088.02
9291,32,55156.04
9292,60,88937.73
9293,56,43713.44
9294,25,57073.39
9295,47,56293.11
9296,25,46214.17
9297,38,59675.62
9298,47,66565.29
9299,44,35564.12
9300,59,72702.92
9301,50,83452.22
9302,48,43625.1
9303,32,67104.26
9304,26,61208.13
9305,57,88561.3
9306,50,84796.46
9307,34,89206.5
9308,29,69134.49
9309,25,59755.81
9310,31,87709.48
9311,56,34400.98
9312,34,53581.72
9313,59,50785.39
9314,47,33231.69
9315,30,36195.07
9316,46,65560.36
9317,29,34355.33
9318,32,33911.94
9319,50,56714.91
9320,40,46150.97
9321,32,69182.79
9322,30,48423.43
9323,28,68305.39
9324,38,80723.2
9325,53,73265.31
9326,37,31289.23
9327,33,72330.98
9328,48,50789.53
9329,27,38731.36
9330,37,40115.07
9331,38,55358.34
9332,25,45713.41
9333,29,68676.85
9334,52,31367.32
9335,34,41385.56
9336,43,64317.49
9337,27,42676.13
9338,57,64312.73
9339,35,87907.04
9340,53,80918.15
9341,34,52488.58
9342,50,73178.18
9343,53,86268.73
9344,43,51806.92
9345,43,60148.49
9346,36,50442.02
9347,42,52074.44
9348,37,54993.24
9349,30,35981.36
9350,34,61890.25
9351,33,47079.94
9352,33,71631.34
9353,53,45252.83
9354,58,68247.15
9355,51,88647.67
9356,48,32129.78
9357,58,63215.66
9358,39,35131.36
9359,55,64302.45
9360,45,53133.52
9361,56,56398.25
9362,51,44785.96
9363,52,70308.39
9364,26,54615.51
9365,43,72917.72
9366,30,58987.14
9367,40,48131.23
9368,27,51091.9
9369,41,61646.05
9370,36,50704.04
9371,39,82486.33
9372,29,50915.87
9373,43,86865.29
9374,25,46892.23
9375,49,49895.58
9376,49,86580.09
9377,49,46155.53
9378,31,76445.73
9379,34,57593.36
9380,27,87903.08
9381,27,46043.75
9382,59,84577.41
9383,41,81668.23
9384,40,83341.49
9385,48,46340.07
9386,55,75905.16
9387,43,50645.98
9388,33,51041.36
9389,39,42120.6
9390,39,69362.1
9391,32,33067.4
9392,29,82005.42
9393,25,73773.68
9394,51,88552.4
9395,44,58969.96
9396,37,82944.09
9397,34,84187.32
9398,25,83966.7
9399,52,47223.22
9400,56,62234.56
9401,49,83248.63
9402,29,86207.94
9403,35,89457.58
9404,41,77952.99
9405,31,86453.3
9406,54,46151.77
9407,41,37964.35
9408,50,68406.27
9409,46,51851.03
9410,58,80433.84
9411,58,40889.22
9412,38,59021.57
9413,37,89298.64
9414,28,34964.74
9415,59,59070.48
9416,43,40795.38
9417,48,57200.68
9418,57,58361.63
9419,31,84741.06
9420,55,87385.47
9421,50,61996.35
